V_NUMBER,AD_CTY_NAME,CASE_ID,CASE_REPCODE,INV_CTY_NAME,INV_CTY_CODE,PRODUCT,INIT_DATE,P_DUMP_DATE,P_INJ_DATE,P_DUMP_DEC,P_INJ_DEC,P_AD_DATE,P_AD_MEASURE,F_DUMP_DATE,F_INJ_DATE,F_DUMP_DEC,F_INJ_DEC,F_AD_DATE,F_AD_MEASURE,REVOKE_DATE,REVOKE_YEAR,WTO_F_AD_MEASURE,WTO_F_MARGIN_MIN,WTO_F_MARGIN_MAX,WTO_CITATION,RELATED_CVD,INIT_GP,P_AD_DUTY,F_AD_DUTY,P_AD_MARGIN,F_AD_MARGIN,P_GP,F_GP,NOTES,FURTHER NOTES
Q4_2012,European Union,EUN-AD-77,EUN-AD-76,German Democratic Republic,GDR,Barium Chloride,12/03/1988,07/31/1989,07/31/1989,A,A,07/31/1989,AVD,03/04/1991,03/04/1991,T,T,.,.,.,.,.,.,.,.,.,MI,3.53-13.25,.,16.98-18.49,.,1989-L227,1991-L60,GDR became part of Federal Republic of Germany on 10/03/1990,
Q4_2012,European Union,EUN-AD-78,EUN-AD-78,China,CHN,Tungsten Carbide and Fused Tungsten Carbide,12/15/1988,03/26/1990,03/26/1990,A,A,03/26/1990,AVD,09/24/1990,09/24/1990,A,A,09/24/1990,PU,IF,IF,PU,.,.,.,.,1988-C322-7,33.00,.,.,73.13,1990-L83-36,1990-L264-59,,
Q4_2012,European Union,EUN-AD-79,EUN-AD-79,South Korea,KOR,Ammonium Paratungstate,12/15/1988,.,.,.,.,.,.,03/26/1990,03/26/1990,T,T,.,.,.,.,.,.,.,.,.,1988-C322-4,.,.,.,62.12,.,1990-L83-117,,
Q4_2012,European Union,EUN-AD-80,EUN-AD-79,China,CHN,Ammonium Paratungstate,12/15/1988,.,.,.,.,.,.,03/26/1990,03/26/1990,T,T,.,.,.,.,.,.,.,.,.,1988-C322-4,.,.,.,75.74,.,1990-L83-117,,
Q4_2012,European Union,EUN-AD-81,EUN-AD-81,South Korea,KOR,Tungsten Metal Powder ,12/15/1988,.,.,.,.,.,.,03/26/1990,03/26/1990,T,T,.,.,.,.,.,.,.,.,.,1988-C322-6,.,.,.,.,.,1990-L83-124,,
Q4_2012,European Union,EUN-AD-82,EUN-AD-81,China,CHN,Tungsten Metal Powder ,12/15/1988,.,.,.,.,.,.,03/26/1990,03/26/1990,T,T,.,.,.,.,.,.,.,.,.,1988-C322-6,.,.,.,.,.,1990-L83-124,,
Q4_2012,European Union,EUN-AD-83,EUN-AD-83,South Korea,KOR,Tungsten Carbide and Fused Tungsten Carbide,12/15/1988,.,.,.,.,.,.,03/26/1990,03/26/1990,T,T,.,.,.,.,.,.,.,.,.,1988-C322-7,.,.,.,.,.,1990-L83-36,,
Q4_2012,European Union,EUN-AD-84,EUN-AD-84,China,CHN,Tungstic Oxide and Tungstic Acid,12/15/1988,03/26/1990,03/26/1990,A,A,03/27/1990,AVD,09/24/1990,09/24/1990,A,A,09/28/1990,AVD/PU,03/21/1998,1998,AVD/PU,.,.,.,.,MI,35.00,35.00,85.84,85.84,1990-L083,1990-L264,Init date from contact; Final duty does not apply to China National Non-Ferrous Metals Import and Export Corporation and China National Metals and Minerals Import and Export Corporation,
Q4_2012,European Union,EUN-AD-85,EUN-AD-85,Bulgaria,BGR,Methenamine,12/15/1988,.,.,B,B,.,.,04/10/1990,04/10/1990,A,A,04/10/1990,PU,04/25/1995,1995,PU,.,.,.,.,1988-C322-8,.,.,.,61.20,.,1990-L104-14,,
Q4_2012,European Union,EUN-AD-86,EUN-AD-85,Czech Republic,CZE,Methenamine,12/15/1988,.,.,B,B,.,.,04/10/1990,04/10/1990,A,A,04/10/1990,PU,04/25/1995,1995,PU,.,.,.,.,1988-C322-8,.,.,.,52.13,.,1990-L104-14,,
Q4_2012,European Union,EUN-AD-87,EUN-AD-85,Poland,POL,Methenamine,12/15/1988,.,.,B,B,.,.,04/10/1990,04/10/1990,A,A,04/10/1990,PU,04/25/1995,1995,PU,.,.,.,.,1988-C322-8,.,.,.,42.14,.,1990-L104-14,,
Q4_2012,European Union,EUN-AD-88,EUN-AD-85,Romania,ROU,Methenamine,12/15/1988,.,.,B,B,.,.,04/10/1990,04/10/1990,A,A,04/10/1990,PU,04/25/1995,1995,PU,.,.,.,.,1988-C322-8,.,.,.,43.22,.,1990-L104-14,,
Q4_2012,European Union,EUN-AD-89,EUN-AD-85,Hungary,HUN,Methenamine,12/15/1988,.,.,.,.,.,.,04/10/1990,04/10/1990,T,T,.,.,.,.,.,.,.,.,.,1988-C322-8,.,.,.,.,.,1990-L104-14,,
Q4_2012,European Union,EUN-AD-90,EUN-AD-85,Yugoslavia,YUG,Methenamine,12/15/1988,.,.,.,.,.,.,04/10/1990,04/10/1990,T,T,.,.,.,.,.,.,.,.,.,1988-C322-8,.,.,.,.,.,1990-L104-14,,
Q4_2012,European Union,EUN-AD-91,EUN-AD-91,Hong Kong,HKG,Photo Albums,12/15/1988,.,.,B,B,.,.,05/22/1990,05/22/1990,A,A,05/22/1990,PU,06/01/1995,1995,PU,.,.,.,.,1988-C322-9,.,.,.,16.70,.,1990-L138-48,,
Q4_2012,European Union,EUN-AD-92,EUN-AD-91,South Korea,KOR,Photo Albums,12/15/1988,.,.,B,B,.,.,05/22/1990,05/22/1990,A,A,05/22/1990,PU,06/01/1995,1995,PU,.,.,.,.,1988-C322-9,.,.,.,24.80,.,1990-L138-48,,
Q4_2012,European Union,EUN-AD-93,EUN-AD-93,Japan,JPN,Mica,12/16/1988,.,.,.,.,.,.,09/27/1989,09/27/1989,T,T,.,.,.,.,.,.,.,.,.,1988-C323-3,.,.,.,.,.,1989-L284-45,,
Q4_2012,European Union,EUN-AD-94,EUN-AD-94,China,CHN,Tungsten Ores and Concentrates,01/04/1989,03/26/1990,03/26/1990,A,A,03/26/1990,AVD,09/24/1990,09/24/1990,A,A,09/24/1990,PU,03/21/1998,1998,PU,.,.,.,.,1989-C2-5,42.40,.,.,.,1990-L83-23,1990-L264-55,,
Q4_2012,European Union,EUN-AD-95,EUN-AD-94,Hong Kong,HKG,Tungsten Ores and Concentrates,01/04/1989,.,.,.,.,.,.,03/26/1990,03/26/1990,T,T,.,.,.,.,.,.,.,.,.,1989-C2-5,.,.,.,.,.,1990-L83-23,,
Q4_2012,European Union,EUN-AD-96,EUN-AD-96,Hong Kong,HKG,Audio Cassettes and Audio Cassette Tapes,01/14/1989,11/05/1990,11/05/1990,A,A,11/05/1990,AVD,05/13/1991,05/13/1991,T,T,.,.,.,.,.,.,.,.,.,1989-C11-9,2.40,0.00,.,.,1990-L313-5,1991-L119-35,,
Q4_2012,European Union,EUN-AD-97,EUN-AD-96,Japan,JPN,Audio Cassettes and Audio Cassette Tapes,01/14/1989,11/05/1990,11/05/1990,A,A,11/05/1990,AVD,05/13/1991,05/13/1991,A,A,05/13/1991,AVD,05/15/1996,1996,AVD,.,.,.,.,1989-C11-9,22.30,25.50,.,.,1990-L313-5,1991-L119-35,,
Q4_2012,European Union,EUN-AD-98,EUN-AD-96,South Korea,KOR,Audio Cassettes and Audio Cassette Tapes,01/14/1989,11/05/1990,11/05/1990,A,A,11/05/1990,AVD,05/13/1991,05/13/1991,A,A,05/13/1991,AVD,05/15/1996,1996,AVD,.,.,.,.,1989-C11-9,19.40,9.20,.,.,1990-L313-5,1991-L119-35,,
Q4_2012,European Union,EUN-AD-99,EUN-AD-99,Japan,JPN,Audio Tapes on Reels,01/14/1989,.,.,.,.,.,.,01/27/1992,01/27/1992,W,W,.,.,.,.,.,.,.,.,.,1989-C11-9,.,.,.,.,.,1992-L28-25,,
Q4_2012,European Union,EUN-AD-100,EUN-AD-99,Hong Kong,HKG,Audio Tapes on Reels,01/14/1989,.,.,.,.,.,.,01/27/1992,01/27/1992,W,W,.,.,.,.,.,.,.,.,.,1989-C11-9,.,.,.,.,.,1992-L28-25,,
Q4_2012,European Union,EUN-AD-101,EUN-AD-99,South Korea,KOR,Audio Tapes on Reels,01/14/1989,.,.,.,.,.,.,01/27/1992,01/27/1992,W,W,.,.,.,.,.,.,.,.,.,1989-C11-9,.,.,.,.,.,1992-L28-25,,
Q4_2012,European Union,EUN-AD-102,EUN-AD-102,China,CHN,Woven Polyolefin Sacks,01/27/1989,07/17/1990,07/17/1990,A,A,07/20/1990,AVD,11/15/1990,11/15/1990,A,A,11/18/1990,AVD,10/17/1997,1997,AVD,.,.,.,.,MI,43.40,43.40,80.80,80.80,1990-L187,1990-L318,Init date from contact,
Q4_2012,European Union,EUN-AD-103,EUN-AD-103,China,CHN,Silicon Metal,02/01/1989,03/22/1990,03/22/1990,A,A,03/22/1990,AVD,07/27/1990,07/27/1990,A,A,07/27/1990,SD,IF,IF,SD,.,.,.,.,1989-C26-8,18.70,ECU198/tonne,.,.,1990-L80-9,1990-L198-57,,
Q4_2012,European Union,EUN-AD-104,EUN-AD-104,Taiwan,TWN,Dicumyl Peroxide,02/16/1989,10/30/1989,10/30/1989,N,B,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,MI,.,.,0.00,.,1989-L317,.,,
Q4_2012,European Union,EUN-AD-105,EUN-AD-105,Yugoslavia,YUG,Npk Fertilizer,03/04/1989,.,.,.,.,.,.,07/13/1990,07/13/1990,W,W,.,.,.,.,.,.,.,.,.,1989-C55-3,.,.,.,.,.,1990-L188-63,,
Q4_2012,European Union,EUN-AD-106,EUN-AD-105,Hungary,HUN,Npk Fertilizer,03/04/1989,.,.,.,.,.,.,07/13/1990,07/13/1990,W,W,.,.,.,.,.,.,.,.,.,1989-C55-3,.,.,.,.,.,1990-L188-63,,
Q4_2012,European Union,EUN-AD-107,EUN-AD-105,Poland,POL,Npk Fertilizer,03/04/1989,.,.,.,.,.,.,07/13/1990,07/13/1990,W,W,.,.,.,.,.,.,.,.,.,1989-C55-3,.,.,.,.,.,1990-L188-63,,
Q4_2012,European Union,EUN-AD-108,EUN-AD-105,Romania,ROU,Npk Fertilizer,03/04/1989,.,.,.,.,.,.,07/13/1990,07/13/1990,W,W,.,.,.,.,.,.,.,.,.,1989-C55-3,.,.,.,.,.,1990-L188-63,,
Q4_2012,European Union,EUN-AD-109,EUN-AD-109,Turkey,TUR,Denim,03/21/1989,.,.,.,.,.,.,08/06/1990,08/06/1990,T,T,.,.,.,.,.,.,.,.,.,1989-C73-3,.,.,.,.,.,1990-L222-50,,
Q4_2012,European Union,EUN-AD-110,EUN-AD-109,Hong Kong,HKG,Denim,03/21/1989,.,.,.,.,.,.,08/06/1990,08/06/1990,T,T,.,.,.,.,.,.,.,.,.,1989-C73-3,.,.,.,.,.,1990-L222-50,,
Q4_2012,European Union,EUN-AD-111,EUN-AD-109,Indonesia,IDN,Denim,03/21/1989,.,.,.,.,.,.,08/06/1990,08/06/1990,T,T,.,.,.,.,.,.,.,.,.,1989-C73-3,.,.,.,.,.,1990-L222-50,,
Q4_2012,European Union,EUN-AD-112,EUN-AD-109,Macao,MAC,Denim,03/21/1989,.,.,.,.,.,.,08/06/1990,08/06/1990,T,T,.,.,.,.,.,.,.,.,.,1989-C73-3,.,.,.,.,.,1990-L222-50,,
Q4_2012,European Union,EUN-AD-113,EUN-AD-113,Yugoslavia,YUG,Portland Cement,06/16/1989,.,.,.,.,.,.,01/11/1991,01/11/1991,T,T,.,.,.,.,.,.,.,.,.,1989-C149-4,.,.,.,.,.,1991-L16-34,,
Q4_2012,European Union,EUN-AD-114,EUN-AD-114,Japan,JPN,Linear Tungsten Halogen Lamps,07/20/1989,07/17/1990,07/17/1990,A,A,07/17/1990,AVD,01/16/1991,01/16/1991,A,A,01/16/1991,AVD,01/20/1996,1996,AVD,.,.,.,.,1989-C183-9,85.40,46.50,.,.,1990-L188-10,1991-L14-1,,
Q4_2012,European Union,EUN-AD-115,EUN-AD-115,USSR,USR,Potassium Permanganate,07/29/1989,05/28/1990,05/28/1990,A,A,06/09/1990,AVD,01/11/1991,01/11/1991,OTH,OTH,.,.,.,.,.,.,.,.,.,MI,ECU2.15-import price/kg,.,42.30,.,1990-L145,1991-L014,final finding shows no imports from USSR during POI and hence no basis for dumping or injury,
Q4_2012,European Union,EUN-AD-116,EUN-AD-116,Venezuela,VEN,Welded Tubes of Iron or Steel,09/02/1989,12/11/1990,12/11/1990,A,A,12/11/1990,PU,04/08/1991,04/08/1991,A,A,04/08/1991,AVD,12/18/1995,1995,AVD,.,.,.,.,1989-C-,.,22.10,.,.,1990-L351-17,1991-L91-1,Initiation and Preliminary documents not available; Some undertakings accepted,
Q4_2012,European Union,EUN-AD-117,EUN-AD-116,Turkey,TUR,Welded Tubes of Iron or Steel,09/02/1989,12/11/1990,12/11/1990,A,A,12/11/1990,PU,04/08/1991,04/08/1991,A,A,04/08/1991,AVD,12/18/1995,1995,AVD,.,.,.,.,1989-C-,.,18.50,.,.,1990-L351-17,1991-L91-1,Initiation and Preliminary documents not available; Some undertakings accepted,
Q4_2012,European Union,EUN-AD-118,EUN-AD-118,Bulgaria,BGR,Electric Motors (Single Phase),11/14/1989,.,.,.,.,.,.,07/26/1990,07/26/1990,T,T,.,.,.,.,.,.,.,.,.,1989-C286-11,.,.,.,.,.,1990-L202-47,,
Q4_2012,European Union,EUN-AD-119,EUN-AD-118,Czech Republic,CZE,Electric Motors (Single Phase),11/14/1989,.,.,.,.,.,.,07/26/1990,07/26/1990,T,T,.,.,.,.,.,.,.,.,.,1989-C286-11,.,.,.,.,.,1990-L202-47,,
Q4_2012,European Union,EUN-AD-120,EUN-AD-118,Romania,ROU,Electric Motors (Single Phase),11/14/1989,.,.,.,.,.,.,07/26/1990,07/26/1990,T,T,.,.,.,.,.,.,.,.,.,1989-C286-11,.,.,.,.,.,1990-L202-47,,
Q4_2012,European Union,EUN-AD-121,EUN-AD-121,China,CHN,Pure Silk Typewriter Ribbon Fabrics,11/29/1989,07/04/1990,07/04/1990,A,A,07/08/1990,AVD,11/05/1990,11/05/1990,A,A,11/07/1990,AVD/PU,05/29/1998,1998,AVD,.,.,.,.,MI,24.60,24.60,47.20,47.20,1990-L174,1990-L306,preliminary investigation with regard to China National Silk Import and Export Corporation Zhejiang Branch was terminated; terminated on May 27 1998,
Q4_2012,European Union,EUN-AD-122,EUN-AD-122,China,CHN,Beach Slippers (Espadrilles),12/14/1989,12/21/1990,12/21/1990,A,A,12/21/1990,SD,06/24/1991,06/24/1991,A,A,06/29/1991,SD,06/30/1996,1996,SD,.,.,.,.,MI,MI,see notes,70.3-105.3,154.9-255.7,MI,1991-L166,"Init date from contact, see Foreign Firms sheet for differential final duties on Type A and Type B slippers",
Q4_2012,European Union,EUN-AD-123,EUN-AD-123,South Korea,KOR,Thin Polyester Film,02/01/1990,.,.,.,.,.,.,06/12/1991,06/12/1991,T,T,.,.,.,.,.,.,.,.,.,1990-C24-7,.,.,.,.,.,1991-L151-89,,
Q4_2012,European Union,EUN-AD-124,EUN-AD-124,Norway,NOR,Atlantic Salmon,02/02/1990,.,.,.,.,.,.,03/15/1991,03/15/1991,T,T,.,.,.,.,.,.,.,.,.,1990-C25-6,.,.,.,.,.,1991-L69-32,,
Q4_2012,European Union,EUN-AD-125,EUN-AD-125,Turkey,TUR,Certain Cotton Terry-Towelling Articles (Bathrobes/Toilet and Kitchen Linen),02/10/1990,.,.,.,.,.,.,01/18/1991,01/18/1991,T,T,.,.,.,.,.,.,.,.,.,MI,.,.,.,.,.,1990-L017,"Init date from contact; not enough EC producers responded to make meaningful dumping or imjury decision, and additionally from the responses it was deemed that production in the EC was not as much as the complaint claimed.",
Q4_2012,European Union,EUN-AD-126,EUN-AD-126,USA,USA,Aspartame,03/03/1990,11/26/1990,11/26/1990,A,A,11/26/1990,SD,05/27/1991,05/27/1991,A,A,05/27/1991,SD,08/05/1995,1995,SD,.,.,.,.,1990-C52-12,ECU29.95/kg,ECU27.21/kg,.,.,1990-L330-16,1991-L134-1,,
Q4_2012,European Union,EUN-AD-127,EUN-AD-126,Japan,JPN,Aspartame,03/03/1990,11/26/1990,11/26/1990,A,A,11/26/1990,SD,05/27/1991,05/27/1991,A,A,05/27/1991,SD,08/05/1995,1995,SD,.,.,.,.,1990-C52-12,ECU27.55/kg,ECU25.15/kg,.,.,1990-L330-16,1991-L134-1,,
Q4_2012,European Union,EUN-AD-128,EUN-AD-128,Turkey,TUR,Asbestos Cement Pipes,03/13/1990,.,.,B,B,.,.,06/21/1991,06/21/1991,A,A,06/21/1991,PU,06/22/1996,1996,PU,.,.,.,.,1990-C63-4,.,.,.,MI,.,1991-L209-37,,
Q4_2012,European Union,EUN-AD-129,EUN-AD-129,Egypt,EGY,Cotton Yarn not Made Up for Retail Sale,03/22/1990,09/23/1991,09/23/1991,A,A,09/23/1991,AVD,03/23/1992,03/23/1992,T,T,.,.,.,.,.,.,.,.,.,1990-C72-3,12.50,.,.,.,1991-L271-17,1992-L82-70,,
Q4_2012,European Union,EUN-AD-130,EUN-AD-129,India,IND,Cotton Yarn not Made Up for Retail Sale,03/22/1990,.,.,.,.,.,.,09/23/1991,09/23/1991,T,T,.,.,.,.,.,.,.,.,.,1990-C72-3,.,.,.,.,.,1991-L271-17,,
Q4_2012,European Union,EUN-AD-131,EUN-AD-129,Thailand,THA,Cotton Yarn not Made Up for Retail Sale,03/22/1990,.,.,.,.,.,.,09/23/1991,09/23/1991,T,T,.,.,.,.,.,.,.,.,.,1990-C72-3,.,.,.,.,.,1991-L271-17,,
Q4_2012,European Union,EUN-AD-132,EUN-AD-129,Turkey,TUR,Cotton Yarn not Made Up for Retail Sale,03/22/1990,09/23/1991,09/23/1991,A,A,09/23/1991,AVD,09/23/1991,09/23/1991,A,A,09/23/1991,AVD,03/28/1997,1997,AVD,.,.,.,.,1990-C72-3,15.80,12.10,.,.,1991-L271-17,1992-L82-1,,
Q4_2012,European Union,EUN-AD-133,EUN-AD-129,Brazil,BRA,Cotton Yarn not Made Up for Retail Sale,03/22/1990,09/23/1991,09/23/1991,A,A,09/23/1991,AVD,03/23/1992,03/23/1992,A,A,03/23/1992,AVD,03/28/1997,1997,AVD,.,.,.,.,1990-C72-3,25.30,16.60,.,.,1991-L271-17,1992-L82-1,,
Q4_2012,European Union,EUN-AD-134,EUN-AD-134,South Korea,KOR,Polyester Yarn (Man Made Staple Fibres),03/30/1990,.,.,.,.,.,.,09/27/1991,09/27/1991,T,T,.,.,.,.,.,.,.,.,.,MI,.,.,.,.,.,1991-L276-7,Initiation Document and Duties not available,
Q4_2012,European Union,EUN-AD-135,EUN-AD-134,Turkey,TUR,Polyester Yarn (Man Made Staple Fibres),03/30/1990,09/27/1991,09/27/1991,A,A,09/27/1991,MI,03/30/1992,03/30/1992,A,A,03/30/1992,MI,04/05/1997,1997,MI,.,.,.,.,MI,MI,MI,MI,10.10,1991-L276-7,1992-L88-1,Initiation Document and Duties not available,
Q4_2012,European Union,EUN-AD-136,EUN-AD-134,India,IND,Polyester Yarn (Man Made Staple Fibres),03/30/1990,09/27/1991,09/27/1991,A,A,09/27/1991,MI,03/30/1992,03/30/1992,A,A,03/30/1992,MI,12/08/1994,1994,MI,.,.,.,.,MI,MI,MI,MI,7.80,1991-L276-7,1992-L88-1,Initiation Document and Duties not available,
Q4_2012,European Union,EUN-AD-137,EUN-AD-134,Indonesia,IDN,Polyester Yarn (Man Made Staple Fibres),03/30/1990,09/27/1991,09/27/1991,A,A,09/27/1991,MI,03/30/1992,03/30/1992,A,A,03/30/1992,MI,04/05/1997,1997,MI,.,.,.,.,MI,MI,MI,MI,11.90,1991-L276-7,1992-L88-1,Initiation Document and Duties not available,
Q4_2012,European Union,EUN-AD-138,EUN-AD-134,Taiwan,TWN,Polyester Yarn (Man Made Staple Fibres),03/30/1990,09/27/1991,09/27/1991,A,A,09/27/1991,MI,03/30/1992,03/30/1992,A,A,03/30/1992,MI,04/05/1997,1997,MI,.,.,.,.,MI,MI,MI,MI,14.30,1991-L276-7,1992-L88-1,Initiation Document and Duties not available,
Q4_2012,European Union,EUN-AD-139,EUN-AD-134,China,CHN,Polyester Yarn (Man Made Staple Fibres),03/30/1990,09/27/1991,09/27/1991,A,A,09/27/1991,MI,03/30/1992,03/30/1992,A,A,03/30/1992,MI,04/05/1997,1997,MI,.,.,.,.,MI,MI,MI,MI,.,1991-L276-7,1992-L88-1,Initiation Document and Duties not available,
Q4_2012,European Union,EUN-AD-140,EUN-AD-140,Japan,JPN,Disposable Lighters,04/07/1990,05/23/1991,05/23/1991,A,A,05/23/1991,AVD,11/25/1991,11/25/1991,A,A,11/25/1991,AVD,01/24/2000,2000,AVD,.,.,.,.,1990-C89-3,35.70,35.70,.,.,1991-L133-20,1991-L326-1,,
Q4_2012,European Union,EUN-AD-141,EUN-AD-140,South Korea,KOR,Disposable Lighters,04/07/1990,05/23/1991,05/23/1991,A,A,05/23/1991,AVD,11/25/1991,11/25/1991,A,A,11/25/1991,AVD,11/30/1996,1996,AVD,.,.,.,.,1990-C89-3,22.70,22.70,.,.,1991-L133-20,1991-L326-1,,
Q4_2012,European Union,EUN-AD-142,EUN-AD-140,Thailand,THA,Disposable Lighters,04/07/1990,05/23/1991,05/23/1991,A,A,05/23/1991,AVD,11/25/1991,11/25/1991,A,A,11/25/1991,AVD,02/21/2002,2002,AVD,.,.,.,.,1990-C89-3,15.00,14.10,.,.,1991-L133-20,1991-L326-1,,
Q4_2012,European Union,EUN-AD-143,EUN-AD-140,China,CHN,Disposable Lighters,04/07/1990,05/23/1991,05/23/1991,A,A,05/23/1991,AVD,11/25/1991,11/25/1991,A,A,11/25/1991,AVD,12/12/2012,2012,AVD,.,.,.,.,1990-C89-3,17.80,16.90,.,16.94,1991-L133-20,1991-L326-1,,
Q4_2012,European Union,EUN-AD-144,EUN-AD-144,China,CHN,Video Tape in Cassettes,04/11/1990,04/23/1991,04/23/1991,A,A,04/23/1991,AVD,10/21/1991,10/21/1991,A,A,10/21/1991,MI,11/07/1997,1997,MI,.,.,.,.,1990-C92-6,25.80,MI,.,122.90,1991-L106-15,1991-L293-2,"Final Duty: up to and including 30 minutes ECU 0,76- exceeding 30 minutes and up to60 minutes ECU 0,92- exceeding 60 minutes and up to90 minutes ECU 1,08- exceeding 90 minutes and up to120 minutes ECU 1,26- exceeding 120 minutes and up to180 minutes ECU 1,57- exceeding 180 minutes and up to195 minutes ECU 1,74- exceeding 195 minutes and up to240 minutes ECU 1,95- exceeding 240 minutes ECU 2,22",
Q4_2012,European Union,EUN-AD-145,EUN-AD-145,South Korea,KOR,Radio-Broadcast Receivers in Motor Vehicles,05/08/1990,02/04/1992,02/04/1992,A,A,02/04/1992,AVD,08/04/1992,08/04/1992,A,A,08/04/1992,AVD,07/30/1997,1997,AVD,.,.,.,.,1990-C114-4,38.30,34.40,.,.,1992-L34-8,1992-L222-8,,
Q4_2012,European Union,EUN-AD-146,EUN-AD-146,Mexico,MEX,Sheets and Plates of Iron or Steel,05/12/1990,.,.,.,.,.,.,02/07/1992,02/07/1992,T,T,.,.,.,.,.,.,.,.,.,1990-C118-3,.,.,.,.,.,1992-L35-9,Repeal of previous AD measures,
Q4_2012,European Union,EUN-AD-147,EUN-AD-147,Turkey,TUR,Merchant Bars and Rods of Alloy Steel,06/14/1990,.,.,.,.,.,.,02/07/1992,02/07/1992,W,W,.,.,.,.,.,.,.,.,.,1990-C144-4,.,.,.,.,.,1992-L35-12,,
Q4_2012,European Union,EUN-AD-148,EUN-AD-148,Brazil,BRA,Certain Semi-Finished Products of Alloy Steel,06/14/1990,03/30/1992,03/30/1992,A,A,03/30/1992,AVD,06/30/1992,06/30/1992,A,A,06/30/1992,AVD,06/25/1997,1997,AVD,.,.,.,.,1990-C144-5,15.00,15.00,.,.,1992-L95-26,1992-L182-23,,
Q4_2012,European Union,EUN-AD-149,EUN-AD-148,Turkey,TUR,Certain Semi-Finished Products of Alloy Steel,06/14/1990,03/30/1992,03/30/1992,A,A,03/30/1992,AVD,06/30/1992,06/30/1992,A,A,06/30/1992,AVD,06/25/1997,1997,AVD,.,.,.,.,1990-C144-5,16.00,16.00,.,.,1992-L95-26,1992-L182-23,,
Q4_2012,European Union,EUN-AD-150,EUN-AD-150,Brazil,BRA,Artificial Corundum,06/29/1990,07/25/1991,07/25/1991,A,A,.,PU,.,.,.,.,.,.,.,.,.,.,.,.,.,1990-C159,.,.,4.5-53.4,.,1991-L275,.,,
Q4_2012,European Union,EUN-AD-151,EUN-AD-150,Yugoslavia,YUG,Artificial Corundum,06/29/1990,07/25/1991,07/25/1991,A,A,.,PU,.,.,.,.,.,.,.,.,.,.,.,.,.,1990-C159,.,.,28.70,.,1991-L275,.,,
Q4_2012,European Union,EUN-AD-152,EUN-AD-152,China,CHN,Dihydrostreptamycin (Dihydrostreptomycin),07/27/1990,07/11/1991,07/11/1991,A,A,07/11/1991,AVD,12/19/1991,12/19/1991,A,A,12/19/1991,DPU,01/22/1998,1998,DPU,.,.,.,.,1990-C186-33,47.60,see notes,.,50.65,1991-L187-23,1991-L362-1,ECU20.16/kg or (ECU 58.4/kg-cifprice) whichever is higher,
Q4_2012,European Union,EUN-AD-153,EUN-AD-152,Japan,JPN,Dihydrostreptamycin (Dihydrostreptomycin),07/27/1990,.,.,.,.,.,.,01/27/1992,01/27/1992,T,T,.,.,.,.,.,.,.,.,.,1990-C186-33,.,.,.,.,.,1992-L28-23,,
Q4_2012,European Union,EUN-AD-154,EUN-AD-154,Yugoslavia,YUG,Welded Wire Mesh,07/28/1990,.,.,B,B,.,.,05/14/1991,05/14/1991,A,A,05/14/1991,PU,05/15/1996,1996,PU,.,.,.,.,1990-C188-7,.,.,.,29.70,.,1991-L123-54,,
Q4_2012,European Union,EUN-AD-155,EUN-AD-155,India,IND,Oxalic Acid,08/31/1990,05/29/1991,05/29/1991,A,A,05/29/1991,AVD,11/25/1991,11/25/1991,A,A,11/25/1991,AVD,11/30/1996,1996,AVD,.,.,.,.,1990-C216-2,6.50,4.40,.,.,1991-L138-62,1991-L326-6,,
Q4_2012,European Union,EUN-AD-156,EUN-AD-156,Albania,ALB,High Carbon Ferro-Chromium,10/06/1990,.,.,.,.,.,.,04/08/1991,04/08/1991,T,T,.,.,.,.,.,.,.,.,.,MI,.,.,.,.,.,1991-L090,Init date from contact; Case terminated because of lack of response from EC producers,
Q4_2012,European Union,EUN-AD-157,EUN-AD-156,USSR,USR,High Carbon Ferro-Chromium,10/06/1990,.,.,.,.,.,.,04/08/1991,04/08/1991,T,T,.,.,.,.,.,.,.,.,.,MI,.,.,.,.,.,1991-L090,Init date from contact; Case terminated because of lack of response from EC producers,
Q4_2012,European Union,EUN-AD-158,EUN-AD-158,Belarus,BLR,Potassium Chloride (Potash),10/31/1990,04/23/1992,04/23/1992,A,A,04/23/1992,DPU,10/23/1992,10/23/1992,A,A,10/23/1992,MI,07/12/2011,2011,MI,.,.,.,.,1990-C274-18,see notes,MI,.,.,1992-L110-5,1992-L308-41,"The duty shall amount to the difference between the minimum prices indicated below and the net free-at-Community-frontier-price, not cleared through customs:- potash with a K2O content of 40 % or less:ECU 62 per tonne KCl for standard grade (Taric code: 3104 20*10), ECU 67 per tonne KCl for granulated grade (Taric code: 3104 20 10*20),- potash with a K2O content exceeding 40 but not 62 %:ECU 92 per tonne KCl for standard grade (Taric code: 3104 20 50*10), ECU 103 per tonne KCl for granulated grade (Taric code: 3104 20 50*20).",
