V_NUMBER,AD_CTY_NAME,CASE_ID,CASE_REPCODE,INV_CTY_NAME,INV_CTY_CODE,PRODUCT,INIT_DATE,P_DUMP_DATE,P_INJ_DATE,P_DUMP_DEC,P_INJ_DEC,P_AD_DATE,P_AD_MEASURE,F_DUMP_DATE,F_INJ_DATE,F_DUMP_DEC,F_INJ_DEC,F_AD_DATE,F_AD_MEASURE,REVOKE_DATE,REVOKE_YEAR,WTO_F_AD_MEASURE,WTO_F_MARGIN_MIN,WTO_F_MARGIN_MAX,WTO_CITATION,RELATED_CVD,NOTES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-75,IND-AD-75,Japan,JPN,Bisphenol-A,05/20/1998,.,.,B,B,.,.,08/11/1999,08/11/1999,W,W,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-76,IND-AD-76,China,CHN,Hard Ferrite Ring Magnets,07/24/1998,04/01/1999,04/01/1999,A,A,MI,SD,07/12/1999,07/12/1999,A,A,08/06/1999,SD,05/03/2004,2004,SD,MI,MI,MI,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-77,IND-AD-77,Mexico,MEX,Acrylic Fibre,07/30/1998,04/07/1999,04/07/1999,A,A,MI,SD,06/25/1999,06/25/1999,A,A,07/16/1999,SD,05/14/2004,2004,SD,MI,MI,MI,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-78,IND-AD-78,China,CHN,Low Carbon Ferro Chrome,12/09/1998,.,.,B,B,.,.,09/22/1999,09/22/1999,A,A,10/28/1999,SD,10/28/2004,2004,SD,MI,MI,MI,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-79,IND-AD-78,South Africa,ZAF,Low Carbon Ferro Chrome,12/09/1998,.,.,B,B,.,.,09/22/1999,09/22/1999,A,A,.,.,.,.,.,.,.,.,.,"Although SA was found to export at prices below normal value and found to cause injury, no duty was imposed as landed price was higher than domestic price",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-80,IND-AD-78,Macedonia,MKD,Low Carbon Ferro Chrome,12/09/1998,.,.,B,B,.,.,09/22/1999,09/22/1999,A,A,10/28/1999,SD,10/28/2004,2004,SD,MI,MI,MI,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-81,IND-AD-81,Russia,RUS,Polytetrafluoroethylene (PTFE),01/22/1999,06/09/1999,06/09/1999,A,A,06/30/1999,SD,10/13/1999,10/13/1999,A,A,12/30/1999,SD,IF,IF,SD,MI,MI,MI,.,WTO's reports include China as a target country as well,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-82,IND-AD-82,South Korea,KOR,Polyester Staple Fibre (PSF),01/25/1999,09/27/1999,09/27/1999,A,A,MI,SD,01/21/2000,01/21/2000,A,A,MI,SD,MI,MI,MI,5.53,44.70,G/ADP/N/65/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-83,IND-AD-82,Indonesia,IDN,Polyester Staple Fibre (PSF),01/25/1999,09/27/1999,09/27/1999,A,N,.,.,01/21/2000,01/21/2000,N,N,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-84,IND-AD-82,Taiwan,TWN,Polyester Staple Fibre (PSF),01/25/1999,09/27/1999,09/27/1999,A,N,.,.,01/21/2000,01/21/2000,N,N,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-85,IND-AD-82,Thailand,THA,Polyester Staple Fibre (PSF),01/25/1999,09/27/1999,09/27/1999,A,A,MI,SD,01/21/2000,01/21/2000,A,A,MI,SD,MI,MI,MI,17.05,78.50,G/ADP/N/65/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-86,IND-AD-86,Indonesia,IDN,Nylon Tyre Cord Fibre (NTCF),02/26/1999,10/05/1999,10/05/1999,A,A,MI,SD,02/22/2000,02/22/2000,A,A,03/28/2000,SD,04/30/2003,2003,MI,9.26,92.54,G/ADP/N/65/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-87,IND-AD-86,South Korea,KOR,Nylon Tyre Cord Fibre (NTCF),02/26/1999,10/05/1999,10/05/1999,A,A,MI,SD,02/22/2000,02/22/2000,A,A,03/28/2000,SD,04/30/2003,2003,MI,38.64,54.28,G/ADP/N/65/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-88,IND-AD-86,Thailand,THA,Nylon Tyre Cord Fibre (NTCF),02/26/1999,10/05/1999,10/05/1999,A,A,MI,SD,02/22/2000,02/22/2000,A,A,03/28/2000,SD,04/30/2003,2003,MI,17.28,67.33,G/ADP/N/65/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-89,IND-AD-86,Taiwan,TWN,Nylon Tyre Cord Fibre (NTCF),02/26/1999,10/05/1999,10/05/1999,A,A,MI,SD,02/22/2000,02/22/2000,A,A,03/28/2000,SD,04/30/2003,2003,MI,2.06,86.51,G/ADP/N/65/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-90,IND-AD-90,USA,USA,Sodium Cyanide,03/08/1999,10/15/1999,10/15/1999,A,A,12/27/1999,SD,03/06/2000,03/06/2000,A,A,06/06/2000,SD,12/18/2010,2010,MI,90.78,90.78,G/ADP/N/65/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-91,IND-AD-90,Germany,DEU,Sodium Cyanide,03/08/1999,10/15/1999,10/15/1999,A,A,12/27/1999,SD,03/06/2000,03/06/2000,A,A,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-92,IND-AD-90,Czech Republic,CZE,Sodium Cyanide,03/08/1999,10/15/1999,10/15/1999,A,A,12/27/1999,SD,03/06/2000,03/06/2000,A,A,06/06/2000,SD,12/19/2005,2005,MI,90.70,90.70,G/ADP/N/65/IND,.,"Czech republic has been incorporated in EU, so in the SSR there is no separate ruling for Czech Rep. We use the EU ruling here.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-93,IND-AD-90,South Korea,KOR,Sodium Cyanide,03/08/1999,10/15/1999,10/15/1999,A,A,12/27/1999,SD,03/06/2000,03/06/2000,A,A,06/06/2000,SD,12/18/2010,2010,MI,0.00,87.80,G/ADP/N/65/IND,.,One company was found to have deminimus margins and so was not charged with AD in initial investigation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-94,IND-AD-90,European Union,EUN,Sodium Cyanide,03/08/1999,10/15/1999,10/15/1999,A,A,12/27/1999,SD,03/06/2000,03/06/2000,A,A,06/06/2000,SD,12/19/2005,2005,MI,30.92,54.00,G/ADP/N/65/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-95,IND-AD-95,Japan,JPN,Thermal Sensitive Paper,03/09/1999,08/18/1999,08/18/1999,A,A,MI,SD,03/03/2000,03/03/2000,A,A,04/06/2000,SD,10/11/2004,2004,MI,68.20,68.20,G/ADP/N/65/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-96,IND-AD-95,European Union,EUN,Thermal Sensitive Paper,03/09/1999,08/18/1999,08/18/1999,OTH,OTH,MI,SD,03/03/2000,03/03/2000,A,A,04/06/2000,SD,10/11/2004,2004,MI,71.40,76.90,G/ADP/N/65/IND,.,"In preliminary findings, Germany was given AD duties but EU wasn't, pending further investigations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-97,IND-AD-95,Finland,FIN,Thermal Sensitive Paper,03/09/1999,08/18/1999,08/18/1999,N,N,.,.,03/03/2000,03/03/2000,N,N,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-98,IND-AD-95,Germany,DEU,Thermal Sensitive Paper,03/09/1999,08/18/1999,08/18/1999,A,A,MI,SD,03/03/2000,03/03/2000,A,A,.,.,.,.,MI,71.40,76.90,G/ADP/N/65/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-99,IND-AD-99,Thailand,THA,Polystyrene ,03/18/1999,09/28/1999,09/28/1999,A,A,MI,SD,03/08/2000,03/08/2000,A,A,04/11/2000,SD,MI,MI,MI,65.00,67.00,G/ADP/N/65/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-100,IND-AD-99,China,CHN,Polystyrene ,03/18/1999,09/28/1999,09/28/1999,N,N,.,.,03/08/2000,03/08/2000,N,N,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-101,IND-AD-99,Hong Kong,HKG,Polystyrene ,03/18/1999,09/28/1999,09/28/1999,A,A,MI,SD,03/08/2000,03/08/2000,A,A,04/11/2000,SD,MI,MI,MI,24.00,25.00,G/ADP/N/65/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-102,IND-AD-99,Singapore,SGP,Polystyrene ,03/18/1999,09/28/1999,09/28/1999,A,A,MI,SD,03/08/2000,03/08/2000,A,A,04/11/2000,SD,MI,MI,MI,11.00,24.00,G/ADP/N/65/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-103,IND-AD-103,Turkey,TUR,Acrylic Fibre,03/26/1999,10/13/1999,10/13/1999,A,A,MI,SD,03/24/2000,03/24/2000,A,A,05/15/2000,SD,11/15/2004,2004,MI,22.34,48.70,G/ADP/N/65/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-104,IND-AD-103,Hungary,HUN,Acrylic Fibre,03/26/1999,10/13/1999,10/13/1999,N,N,.,.,03/24/2000,03/24/2000,N,N,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-105,IND-AD-103,European Union,EUN,Acrylic Fibre,03/26/1999,10/13/1999,10/13/1999,N,N,.,.,03/24/2000,03/24/2000,N,N,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-106,IND-AD-106,China,CHN,Barium Carbonate,04/01/1999,10/04/1999,10/04/1999,A,A,MI,SD,03/23/2000,03/23/2000,A,A,05/15/2000,SD,11/17/2004,2004,MI,124.60,130.36,G/ADP/N/65/IND,.,Nil on account of no imports or deminimis imports as per DGCIS data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-107,IND-AD-107,Taiwan,TWN,Acrylonitrile Butadiene Rubber (Nbr),04/21/1999,09/28/1999,09/28/1999,A,A,11/02/1999,SD,02/23/2000,02/23/2000,A,A,04/06/2000,SD,03/30/2011,2011,MI,13.39,13.39,G/ADP/N/65/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-108,IND-AD-108,Japan,JPN,Pure Terephthalic Acid (PTA),04/22/1999,10/22/1999,10/22/1999,N,N,.,.,04/20/2000,04/20/2000,N,N,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-109,IND-AD-108,Malaysia,MYS,Pure Terephthalic Acid (PTA),04/22/1999,10/22/1999,10/22/1999,N,N,.,.,04/20/2000,04/20/2000,N,N,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-110,IND-AD-108,Spain,ESP,Pure Terephthalic Acid (PTA),04/22/1999,10/22/1999,10/22/1999,N,N,.,.,04/20/2000,04/20/2000,A,A,05/30/2000,SD,05/30/2005,2005,MI,15.00,15.00,G/ADP/N/65/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-111,IND-AD-108,Taiwan,TWN,Pure Terephthalic Acid (PTA),04/22/1999,10/22/1999,10/22/1999,W,W,.,.,04/20/2000,04/20/2000,W,W,.,.,.,.,.,.,.,.,.,"The exporter have claimed that they have never exported PTA to India during the period of investigation, i.e. 1st April, 98 to 31st December, 1998.They have requested to terminate the investigation against the company. 
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-112,IND-AD-112,Austria,AUT,Seamless Tubes,05/20/1999,11/10/1999,11/10/1999,A,A,MI,SD,05/19/2000,05/19/2000,A,A,06/21/2000,SD,12/29/2004,2004,MI,74.00,74.00,G/ADP/N/65/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-113,IND-AD-112,Czech Republic,CZE,Seamless Tubes,05/20/1999,11/10/1999,11/10/1999,A,A,MI,SD,05/19/2000,05/19/2000,A,A,06/21/2000,SD,12/29/2004,2004,MI,83.80,83.80,G/ADP/N/65/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-114,IND-AD-112,Russia,RUS,Seamless Tubes,05/20/1999,11/10/1999,11/10/1999,A,A,MI,SD,05/19/2000,05/19/2000,A,A,06/21/2000,SD,12/29/2004,2004,MI,107.20,107.20,G/ADP/N/65/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-115,IND-AD-112,Romania,ROU,Seamless Tubes,05/20/1999,11/10/1999,11/10/1999,A,A,MI,SD,05/19/2000,05/19/2000,A,A,06/21/2000,SD,12/29/2004,2004,MI,25.30,61.40,G/ADP/N/65/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-116,IND-AD-112,Ukraine,UKR,Seamless Tubes,05/20/1999,11/10/1999,11/10/1999,A,A,MI,SD,05/19/2000,05/19/2000,W,W,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-117,IND-AD-117,South Korea,KOR,Optical Fibre,07/01/1999,11/05/1999,11/05/1999,A,A,12/29/1999,SD,06/14/2000,06/14/2000,A,A,06/28/2000,SD,12/29/2004,2004,MI,9.43,71.45,G/ADP/N/65/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-118,IND-AD-118,China,CHN,Soda Ash (Disodium Carbonate),07/05/1999,11/18/1999,11/18/1999,A,A,01/13/2000,SD,07/11/2000,07/11/2000,A,A,08/04/2000,SD,01/03/2005,2005,MI,30.70,59.70,G/ADP/N/72/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-119,IND-AD-119,Taiwan,TWN,Acrylic Fibre,07/28/1999,11/10/1999,11/10/1999,A,A,01/12/2000,SD,07/11/2000,07/11/2000,A,A,07/18/2000,SD,01/12/2005,2005,MI,12.89,25.52,G/ADP/N/72/IND,.,In the preliminary finding it was determined that the imports of the subject goods from Ukraine during the period of investigation were nil and therefore deminimus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-120,IND-AD-120,China,CHN,Metronidazole ,07/29/1999,02/21/2000,02/21/2000,A,A,04/17/2000,SD,07/14/2000,07/14/2000,A,A,08/31/2000,SD,IF,IF,MI,47.85,47.85,G/ADP/N/72/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-121,IND-AD-121,Poland,POL,Oxo Alcohols,07/29/1999,12/03/1999,12/03/1999,P,P,01/27/2000,SD,07/17/2000,07/17/2000,P,P,08/18/2000,SD,03/01/2006,2006,MI,69.82,69.82,G/ADP/N/72/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-122,IND-AD-121,South Korea,KOR,Oxo Alcohols,07/29/1999,12/03/1999,12/03/1999,A,A,01/27/2000,SD,07/17/2000,07/17/2000,A,A,08/18/2000,SD,02/26/2004,2004,MI,140.19,140.19,G/ADP/N/72/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-123,IND-AD-121,Indonesia,IDN,Oxo Alcohols,07/29/1999,12/03/1999,12/03/1999,P,P,01/27/2000,SD,07/17/2000,07/17/2000,P,P,08/18/2000,SD,02/26/2004,2004,MI,164.03,164.03,G/ADP/N/72/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-124,IND-AD-121,Saudi Arabia,SAU,Oxo Alcohols,07/29/1999,12/03/1999,12/03/1999,P,P,01/27/2000,SD,07/17/2000,07/17/2000,P,P,08/18/2000,SD,03/01/2006,2006,MI,13.08,13.08,G/ADP/N/72/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-125,IND-AD-121,Russia,RUS,Oxo Alcohols,07/29/1999,12/03/1999,12/03/1999,P,P,01/27/2000,SD,07/17/2000,07/17/2000,P,P,08/18/2000,SD,03/01/2006,2006,MI,102.73,102.73,G/ADP/N/72/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-126,IND-AD-121,Iran,IRN,Oxo Alcohols,07/29/1999,12/03/1999,12/03/1999,P,P,01/27/2000,SD,07/17/2000,07/17/2000,P,P,08/18/2000,SD,03/01/2006,2006,MI,130.10,130.10,G/ADP/N/72/IND,.,"The authority accepts the price undertaking and therefore, does not recommend the levy of anti dumping duty and suSDends investigation against M/s Ras Al Khaimah Co. for White Cement & Construction Materials, UAE. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-127,IND-AD-121,USA,USA,Oxo Alcohols,07/29/1999,12/03/1999,12/03/1999,A,P,01/27/2000,SD,07/17/2000,07/17/2000,A,P,08/18/2000,SD,03/01/2006,2006,MI,77.85,77.85,G/ADP/N/72/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-128,IND-AD-121,European Union,EUN,Oxo Alcohols,07/29/1999,12/03/1999,12/03/1999,A,A,01/27/2000,SD,07/17/2000,07/17/2000,P,P,08/18/2000,SD,03/01/2006,2006,MI,130.77,130.77,G/ADP/N/72/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-129,IND-AD-129,Russia,RUS,Vitamin C,08/10/1999,01/17/2000,01/17/2000,A,A,03/16/2000,SD,08/08/2000,08/08/2000,A,A,09/15/2000,SD,03/16/2005,2005,MI,122.82,122.82,G/ADP/N/72/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-130,IND-AD-129,European Union,EUN,Vitamin C,08/10/1999,01/17/2000,01/17/2000,A,A,03/16/2000,SD,08/08/2000,08/08/2000,A,A,09/15/2000,SD,03/16/2005,2005,MI,49.20,134.73,G/ADP/N/72/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-131,IND-AD-131,UK,GBR,Black & White Photographic Paper,08/27/1999,04/28/2000,04/28/2000,A,A,06/23/2000,SD,10/24/2000,10/24/2000,A,A,12/21/2000,SD,07/12/2005,2005,MI,10.20,303.10,G/ADP/N/72/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-132,IND-AD-131,France,FRA,Black & White Photographic Paper,08/27/1999,04/28/2000,04/28/2000,A,A,06/23/2000,SD,10/24/2000,10/24/2000,A,A,12/21/2000,SD,07/12/2005,2005,MI,10.20,303.10,G/ADP/N/72/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-133,IND-AD-131,Hungary,HUN,Black & White Photographic Paper,08/27/1999,04/28/2000,04/28/2000,A,A,06/23/2000,SD,10/24/2000,10/24/2000,A,A,12/21/2000,SD,07/12/2005,2005,MI,10.20,303.10,G/ADP/N/72/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-134,IND-AD-134,South Korea,KOR,Ethylene Propylene Diene Rubber (EPDM),08/27/1999,03/23/2000,03/23/2000,A,A,05/19/2000,SD,08/21/2000,08/21/2000,A,A,09/27/2000,SD,05/19/2005,2005,MI,9.10,18.35,G/ADP/N/72/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-135,IND-AD-135,Japan,JPN,Aniline,09/13/1999,03/08/2000,03/08/2000,A,A,04/10/2000,SD,08/31/2000,08/31/2000,A,A,10/06/2000,SD,MI,2012,SD,134.37,275.00,G/ADP/N/72/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-136,IND-AD-135,USA,USA,Aniline,09/13/1999,03/08/2000,03/08/2000,A,A,04/10/2000,SD,08/31/2000,08/31/2000,A,A,10/06/2000,SD,MI,2012,SD,131.90,131.90,G/ADP/N/72/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-137,IND-AD-137,China,CHN,Sodium Nitrite,11/04/1999,04/06/2000,04/06/2000,A,A,05/23/2000,SD,11/03/2000,11/03/2000,A,A,12/19/2000,SD,IF,IF,MI,75.78,75.78,G/ADP/N/72/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-138,IND-AD-138,Indonesia,IDN,Phthalic Anhydride (PAN),11/16/1999,03/31/2000,03/31/2000,A,A,05/23/2000,SD,11/13/2000,11/13/2000,A,A,12/20/2000,SD,05/23/2005,2005,MI,13.00,13.00,G/ADP/N/72/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-139,IND-AD-139,Russia,RUS,Seamless Grade Alloy & Non Alloy Steel Billets,12/09/1999,12/01/2000,12/01/2000,A,A,12/26/2000,SD,06/01/2001,06/01/2001,A,A,06/25/2001,SD,05/20/2005,2005,MI,9.68,73.86,G/ADP/N/78/IND,.,Maharashtra Seamless Ltd requested MTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-140,IND-AD-139,China,CHN,Seamless Grade Alloy & Non Alloy Steel Billets,12/09/1999,12/01/2000,12/01/2000,A,A,12/26/2000,SD,06/01/2001,06/01/2001,A,A,06/25/2001,SD,05/20/2005,2005,MI,105.12,105.12,G/ADP/N/78/IND,.,China did not export to India during the MTR POI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-141,IND-AD-139,Ukraine,UKR,Seamless Grade Alloy & Non Alloy Steel Billets,12/09/1999,12/01/2000,12/01/2000,N,N,.,.,06/01/2001,06/01/2001,N,N,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-142,IND-AD-142,European Union,EUN,Bisphenol-A,01/06/2000,04/27/2000,04/27/2000,A,A,06/06/2000,SD,12/06/2000,12/06/2000,A,A,.,.,.,.,.,.,.,.,.,No causal link could be established between dumping and injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-143,IND-AD-142,Taiwan,TWN,Bisphenol-A,01/06/2000,04/27/2000,04/27/2000,A,A,06/06/2000,SD,12/06/2000,12/06/2000,A,A,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-144,IND-AD-144,USA,USA,Hydroxyl Amine Sulphate (HAS),03/03/2000,08/04/2000,08/04/2000,A,A,09/29/2000,SD,03/01/2001,03/01/2001,A,A,03/28/2001,SD,03/04/2005,2005,MI,67.47,67.47,G/ADP/N/78/IND,.,BASF Ltd Germany requested MTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-145,IND-AD-144,Japan,JPN,Hydroxyl Amine Sulphate (HAS),03/03/2000,08/04/2000,08/04/2000,A,A,09/29/2000,SD,03/01/2001,03/01/2001,A,A,03/28/2001,SD,03/04/2005,2005,MI,40.03,105.78,G/ADP/N/78/IND,.,BASF Ltd Germany requested MTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-146,IND-AD-144,European Union,EUN,Hydroxyl Amine Sulphate (HAS),03/03/2000,08/04/2000,08/04/2000,A,A,09/29/2000,SD,03/01/2001,03/01/2001,A,A,03/28/2001,SD,03/04/2005,2005,MI,98.74,98.74,G/ADP/N/78/IND,.,BASF Ltd Germany requested MTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-147,IND-AD-147,Indonesia,IDN,Polyester Film,03/29/2000,08/14/2000,08/14/2000,A,A,11/15/2000,MI,03/28/2001,03/28/2001,A,A,05/10/2001,MI,MI,MI,MI,35.81,196.97,G/ADP/N/78/IND,.,This initiation was reported to the WTO Committee on Antidumping but no information on it was found on the Indian government website as of 11 May 2009.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-148,IND-AD-147,South Korea,KOR,Polyester Film,03/29/2000,08/14/2000,08/14/2000,A,A,11/15/2000,MI,03/28/2001,03/28/2001,A,A,05/10/2001,MI,MI,MI,MI,14.66,290.24,G/ADP/N/78/IND,.,This initiation was reported to the WTO Committee on Antidumping but no information on it was found on the Indian government website as of 11 May 2009.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-149,IND-AD-149,China,CHN,Trimethoprim (TMP) ,04/28/2000,08/31/2000,08/31/2000,A,A,10/18/2000,SD,MI,MI,MI,MI,MI,MI,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
