V_NUMBER,AD_CTY_NAME,CASE_ID,CASE_REPCODE,INV_CTY_NAME,INV_CTY_CODE,PRODUCT,INIT_DATE,P_DUMP_DATE,P_INJ_DATE,P_DUMP_DEC,P_INJ_DEC,P_AD_DATE,P_AD_MEASURE,F_DUMP_DATE,F_INJ_DATE,F_DUMP_DEC,F_INJ_DEC,F_AD_DATE,F_AD_MEASURE,REVOKE_DATE,REVOKE_YEAR,WTO_F_AD_MEASURE,WTO_F_MARGIN_MIN,WTO_F_MARGIN_MAX,WTO_CITATION,CASE_CBSA,CASE_CITT,RELATED_CVD,INIT_DATE_CBSA,INIT_DATE_CITT,P_AVG_DUTY,F_AVG_DUTY,TERM_DATE,NOTES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-73,CAN-AD-70,Malaysia,MYS,Photo Albums with Pocket Sheets,08/28/1987,10/30/1987,MI,A,MI,10/30/1987,AVD,01/22/1988,02/26/1988,A,A,02/26/1988,AVD,2/24/1998,1998,AVD,.,.,.,MI,MI,.,08/28/1987,.,41.60,40.00,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-74,CAN-AD-70,China,CHN,Photo Albums with Pocket Sheets,08/28/1987,10/30/1987,MI,A,MI,10/30/1987,AVD,01/22/1988,02/26/1988,A,A,02/26/1988,AVD,2/24/1998,1998,AVD,.,.,.,MI,MI,.,08/28/1987,.,64.90,63.00,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-75,CAN-AD-70,Korea,KOR,Photo Albums with Pocket Sheets,08/28/1987,10/30/1987,MI,A,MI,10/30/1987,AVD,01/22/1988,02/26/1988,A,A,02/26/1988,AVD,2/24/1998,1998,AVD,.,.,.,MI,MI,.,08/28/1987,.,69.50,59.00,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-76,CAN-AD-70,Singapore,SGP,Photo Albums with Pocket Sheets,08/28/1987,10/30/1987,MI,A,MI,10/30/1987,AVD,01/22/1988,02/26/1988,A,A,02/26/1988,AVD,2/24/1998,1998,AVD,.,.,.,MI,MI,.,08/28/1987,.,66.60,66.00,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-77,CAN-AD-70,Taiwan,TWN,Photo Albums with Pocket Sheets,08/28/1987,10/30/1987,MI,A,MI,10/30/1987,AVD,01/22/1988,02/26/1988,A,A,02/26/1988,AVD,2/24/1998,1998,AVD,.,.,.,MI,MI,.,08/28/1987,.,58.70,59.00,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-78,CAN-AD-78,USA,USA,Recreational Vehicle Doors,08/28/1987,11/25/1987,MI,A,MI,11/25/1987,AVD,02/05/1988,03/18/1988,A,N,.,.,.,.,.,.,.,.,MI,MI,.,08/28/1987,.,12.32,0.00,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-79,CAN-AD-79,Brazil,BRA,Carbon Steel Welded Pipe,09/16/1987,09/25/1991,MI,A,MI,09/25/1991,AVD,12/09/1991,01/23/1992,A,A,01/23/1992,AVD,MI,MI,AVD,.,.,.,MI,NQ-91-003,.,09/16/1987,.,26.10,25.10,.,pu 1/29/88 then reopened 9/25/91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-80,CAN-AD-79,Luxembourg,LUX,Carbon Steel Welded Pipe,09/16/1987,09/25/1991,MI,A,MI,09/25/1991,AVD,12/09/1991,01/23/1992,A,N,.,.,.,.,.,.,.,.,MI,NQ-91-003,.,09/16/1987,.,11.70,0.00,.,pu 1/29/88 then reopened 9/25/91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-81,CAN-AD-79,Yugoslavia,YUG,Carbon Steel Welded Pipe,09/16/1987,09/25/1991,MI,A,MI,09/25/1991,AVD,12/09/1991,01/23/1992,A,N,.,.,.,.,.,.,.,.,MI,NQ-91-003,.,09/16/1987,.,33.90,0.00,.,pu 1/29/88 then reopened 9/25/91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-82,CAN-AD-79,Poland,POL,Carbon Steel Welded Pipe,09/16/1987,09/25/1991,MI,A,MI,09/25/1991,AVD,12/09/1991,01/23/1992,A,N,.,.,.,.,.,.,.,.,MI,NQ-91-003,.,09/16/1987,.,29.70,0.00,.,pu 1/29/88 then reopened 9/25/91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-83,CAN-AD-79,Turkey,TUR,Carbon Steel Welded Pipe,09/16/1987,09/25/1991,MI,A,MI,09/25/1991,AVD,12/09/1991,01/23/1992,A,N,.,.,.,.,.,.,.,.,MI,NQ-91-003,.,09/16/1987,.,56.30,0.00,.,pu 1/29/88 then reopened 9/25/91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-84,CAN-AD-79,France,FRA,Carbon Steel Welded Pipe,09/16/1987,.,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,MI,.,.,09/16/1987,.,0.00,0.00,01/29/1988,"found on CITT site, not on CBSA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-85,CAN-AD-79,Belgium,BEL,Carbon Steel Welded Pipe,09/16/1987,.,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,MI,.,.,09/16/1987,.,0.00,0.00,01/29/1988,"found on CITT site, not on CBSA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-86,CAN-AD-86,Japan,JPN,Stainless Steel Butt Weld Pipe Fittings,02/08/1988,04/05/1988,MI,A,MI,04/05/1988,AVD,06/30/1988,08/03/1988,A,A,08/03/1988,AVD,11/13/1992,1992,AVD,.,.,.,MI,MI,.,02/08/1988,.,40.00,40.00,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-87,CAN-AD-87,USA,USA,Steel Wool,05/26/1988,.,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,MI,.,.,05/26/1988,.,0.00,0.00,09/14/1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-88,CAN-AD-88,USA,USA,Sour Cherries,06/21/1988,09/30/1988,MI,A,MI,09/30/1988,AVD,12/16/1988,01/30/1989,A,A,01/30/1989,AVD,08/11/1993,1993,AVD,.,.,.,MI,CIT-2-88,.,06/21/1988,.,39.04,35.36,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-89,CAN-AD-89,USA,USA,Apples,07/08/1988,10/06/1988,09/02/1988,A,A,10/06/1988,AVD,12/22/1988,02/03/1989,A,A,02/03/1989,AVD,02/07/1994,1994,AVD,.,.,.,MI,CIT-3-88,.,07/08/1988,.,31.90,27.45,.,"excluded apples imported in ""non-standard containers for processing""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-90,CAN-AD-90,Korea,KOR,Lead Acid Batteries,08/30/1988,.,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,MI,.,.,08/30/1988,.,0.00,0.00,12/29/1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-91,CAN-AD-91,Taiwan,TWN,Padded Coat Hangers,09/16/1988,12/15/1988,11/10/1988,A,A,12/15/1988,AVD,03/13/1989,04/14/1998,A,N,.,.,.,.,.,.,.,.,MI,CIT-4-88,.,09/16/1988,.,19.00,19.00,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-92,CAN-AD-91,USA,USA,Padded Coat Hangers,09/16/1988,12/15/1988,11/10/1988,A,A,12/15/1988,AVD,03/13/1989,04/14/1998,A,N,.,.,.,.,.,.,.,.,MI,CIT-4-88,.,09/16/1988,.,20.00,20.00,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-93,CAN-AD-93,USA,USA,Grinding Balls,09/23/1988,.,.,OTH,.,12/15/1988,PU,.,.,.,.,.,PU,12/11/1994,1994,PU,.,.,.,MI,.,.,09/23/1988,.,0.00,0.00,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-94,CAN-AD-94,Brazil,BRA,Motors Over 200 Horsepower,09/30/1988,12/19/1988,11/02/1988,A,A,12/19/1988,AVD,03/29/1989,04/28/1989,A,N,.,.,.,.,.,.,.,.,MI,CIT-5-88,CAN-CVD-7,09/30/1988,.,19.50,0.00,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-95,CAN-AD-94,France,FRA,Motors Over 200 Horsepower,09/30/1988,12/19/1988,11/02/1988,A,A,12/19/1988,AVD,03/29/1989,04/28/1989,A,N,.,.,.,.,.,.,.,.,MI,CIT-5-88,.,09/30/1988,.,11.70,0.00,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-96,CAN-AD-94,Japan,JPN,Motors Over 200 Horsepower,09/30/1988,12/19/1988,11/02/1988,A,A,12/19/1988,AVD,03/29/1989,04/28/1989,A,N,.,.,.,.,.,.,.,.,MI,CIT-5-88,.,09/30/1988,.,40.60,0.00,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-97,CAN-AD-94,Sweden,SWE,Motors Over 200 Horsepower,09/30/1988,12/19/1988,11/02/1988,A,A,12/19/1988,AVD,03/29/1989,04/28/1989,A,N,.,.,.,.,.,.,.,.,MI,CIT-5-88,.,09/30/1988,.,34.60,0.00,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-98,CAN-AD-94,Taiwan,TWN,Motors Over 200 Horsepower,09/30/1988,12/19/1988,11/02/1988,A,A,12/19/1988,AVD,03/29/1989,04/28/1989,A,N,.,.,.,.,.,.,.,.,MI,CIT-5-88,.,09/30/1988,.,30.60,0.00,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-99,CAN-AD-94,United Kingdom,GBR,Motors Over 200 Horsepower,09/30/1988,12/19/1988,11/02/1988,A,A,12/19/1988,AVD,03/29/1989,04/28/1989,A,N,.,.,.,.,.,.,.,.,MI,CIT-5-88,.,09/30/1988,.,11.70,0.00,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-100,CAN-AD-94,USA,USA,Motors Over 200 Horsepower,09/30/1988,12/19/1988,11/02/1988,A,A,12/19/1988,AVD,03/29/1989,04/28/1989,A,N,.,.,.,.,.,.,.,.,MI,CIT-5-88,.,09/30/1988,.,19.30,0.00,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-101,CAN-AD-101,Poland,POL,Mini Refridgerators,01/19/1989,04/19/1989,MI,A,MI,04/19/1989,AVD,07/18/1989,08/15/1989,A,N,.,.,.,.,.,.,.,.,MI,NQ-89-001,.,01/19/1989,.,75.40,0.00,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-102,CAN-AD-102,Italy,ITA,Key Blanks,03/17/1989,06/15/1989,MI,A,MI,06/15/1989,AVD,09/13/1989,10/13/1989,A,A,10/13/1989,AVD,06/01/1992,1992,AVD,.,.,.,MI,NQ-89-002,.,03/17/1989,.,42.00,32.23,.,final average duty is the average of the 3 margins given in the foreign firms sheet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-103,CAN-AD-103,USA,USA,Plastisol,07/07/1989,.,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,MI,.,.,07/07/1989,.,0.00,0.00,10/03/1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-104,CAN-AD-104,USA,USA,Landing Nets,07/17/1989,.,.,OTH,.,10/13/1989,PU,.,.,.,.,.,PU,10/12/1992,1992,PU,.,.,.,MI,.,.,07/17/1989,.,0.00,0.00,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-105,CAN-AD-105,USA,USA,Certain Transit Concrete Mixers,08/04/1989,.,.,OTH,.,10/31/1989,PU,.,.,.,.,.,PU,10/30/1992,1992,PU,.,.,.,MI,.,.,08/04/1989,.,0.00,0.00,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-106,CAN-AD-106,Brazil,BRA,Ladies Footwear,08/25/1989,01/03/1990,09/25/1989,A,A,01/03/1990,AVD,04/03/1990,05/03/1990,A,A,05/03/1990,AVD,5/2/1995,1995,AVD,.,.,.,MI,NQ-89-003,CAN-CVD-8,08/25/1989,.,24.81,26.10,.,indirect shipments of these subject goods in cases 106-111 sent from other countries had a final margin of 28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-107,CAN-AD-106,Poland,POL,Ladies Footwear,08/25/1989,01/03/1990,09/25/1989,A,A,01/03/1990,AVD,04/03/1990,05/03/1990,A,A,05/03/1990,AVD,5/2/1995,1995,AVD,.,.,.,MI,NQ-89-003,.,08/25/1989,.,34.13,38.74,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-108,CAN-AD-106,Romania,ROU,Ladies Footwear,08/25/1989,01/03/1990,09/25/1989,A,A,01/03/1990,AVD,04/03/1990,05/03/1990,A,A,05/03/1990,AVD,5/2/1995,1995,AVD,.,.,.,MI,NQ-89-003,.,08/25/1989,.,38.00,20.00,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-109,CAN-AD-106,Taiwan,TWN,Ladies Footwear,08/25/1989,01/03/1990,09/25/1989,A,A,01/03/1990,AVD,04/03/1990,05/03/1990,A,A,05/03/1990,AVD,5/2/1995,1995,AVD,.,.,.,MI,NQ-89-003,.,08/25/1989,.,29.54,27.50,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-110,CAN-AD-106,Yugoslavia,YUG,Ladies Footwear,08/25/1989,01/03/1990,09/25/1989,A,A,01/03/1990,AVD,04/03/1990,05/03/1990,A,A,05/03/1990,AVD,5/2/1995,1995,AVD,.,.,.,MI,NQ-89-003,.,08/25/1989,.,23.75,26.20,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-111,CAN-AD-106,China,CHN,Ladies Footwear,08/25/1989,01/03/1990,09/25/1989,A,A,01/03/1990,AVD,04/03/1990,05/03/1990,A,A,05/03/1990,AVD,04/29/2005,2005,AVD,.,.,.,MI,NQ-89-003,.,08/25/1989,.,21.69,47.30,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-112,CAN-AD-112,Mexico,MEX,Textured Polyester Yarn,10/03/1989,.,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,MI,.,.,10/03/1989,.,0.00,0.00,12/29/1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-113,CAN-AD-113,Brazil,BRA,Refill Paper,12/08/1989,03/08/1990,MI,A,MI,03/08/1990,AVD,06/06/1990,07/06/1990,A,A,07/06/1990,AVD,11/16/1999,1999,AVD,.,.,.,MI,NQ-89-004,CAN-CVD-9,12/08/1989,.,32.50,32.5 (48.2 in % terms of export price),.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-114,CAN-AD-114,West Germany,FRG,Municipal Tractors,03/21/1990,06/19/1990,MI,A,MI,06/19/1990,AVD,09/17/1990,10/17/1990,A,N,.,.,.,.,.,.,.,.,MI,NQ-90-001,.,03/21/1990,.,31.70,0.00,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-115,CAN-AD-115,USA,USA,Dry Dog Food,03/28/1990,.,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,MI,.,.,03/28/1990,.,0.00,0.00,06/25/1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-116,CAN-AD-116,India,IND,Certain Stainless Steel Bars,05/03/1990,07/13/1990,MI,A,MI,07/13/1990,AVD,10/11/1990,11/13/1990,A,N,.,.,.,.,.,.,.,.,MI,NQ-90-002,.,05/03/1990,.,38.05,0.00,.,excluded lister-22 bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-117,CAN-AD-117,Indonesia,IDN,Photo Albums,06/08/1990,09/04/1990,MI,A,MI,09/04/1990,AVD,12/03/1990,01/02/1991,A,A,01/02/1991,AVD,01/11/2000,2000,AVD,.,.,.,MI,NQ-90-003,.,06/08/1990,.,76.50,73.60,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-118,CAN-AD-118,USA,USA,Lint Rollers,07/06/1990,10/04/1990,MI,A,MI,10/04/1990,AVD,12/18/1990,02/01/1991,A,N,.,.,.,.,.,.,.,.,MI,NQ-90-004,.,07/06/1990,.,25.20,0.00,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-119,CAN-AD-119,Philippines,PHL,Photo Albums,07/10/1990,09/04/1990,MI,A,MI,09/04/1990,AVD,12/03/1990,01/02/1991,A,A,01/02/1991,AVD,01/11/2000,2000,AVD,.,.,.,MI,NQ-90-003,.,07/10/1990,.,78.00,78.00,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-120,CAN-AD-119,Thailand,THA,Photo Albums,07/10/1990,09/04/1990,MI,A,MI,09/04/1990,AVD,12/03/1990,01/02/1991,A,A,01/02/1991,AVD,01/11/2000,2000,AVD,.,.,.,MI,NQ-90-003,.,07/10/1990,.,55.50,55.50,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-121,CAN-AD-121,USA,USA,Wedge Clamps,11/14/1990,.,.,OTH,.,02/12/1991,PU,.,.,.,.,.,PU,MI,MI,PU,.,.,.,MI,.,.,11/14/1990,.,0.00,0.00,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-122,CAN-AD-122,Argentina,ARG,Carbon Steel Welded Pipe,11/16/1990,03/28/1991,MI,A,MI,03/28/1991,AVD,06/21/1991,07/26/1991,A,A,07/26/1991,AVD,07/23/2006,2006,AVD,.,.,.,MI,NQ-90-005,.,11/16/1990,.,46.50,46.50,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-123,CAN-AD-122,India,IND,Carbon Steel Welded Pipe,11/16/1990,03/28/1991,MI,A,MI,03/28/1991,AVD,06/21/1991,07/26/1991,A,A,07/26/1991,AVD,07/23/2006,2006,AVD,.,.,.,MI,NQ-90-005,.,11/16/1990,.,37.10,19.80,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-124,CAN-AD-122,Romania,ROU,Carbon Steel Welded Pipe,11/16/1990,03/28/1991,MI,A,MI,03/28/1991,AVD,06/21/1991,07/26/1991,A,A,07/26/1991,AVD,07/23/2006,2006,AVD,.,.,.,MI,NQ-90-005,.,11/16/1990,.,18.30,17.80,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-125,CAN-AD-122,Taiwan,TWN,Carbon Steel Welded Pipe,11/16/1990,03/28/1991,MI,A,MI,03/28/1991,AVD,06/21/1991,07/26/1991,A,A,07/26/1991,AVD,07/23/2006,2006,AVD,.,.,.,MI,NQ-90-005,.,11/16/1990,.,13.90,13.60,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-126,CAN-AD-122,Thailand,THA,Carbon Steel Welded Pipe,11/16/1990,03/28/1991,MI,A,MI,03/28/1991,AVD,06/21/1991,07/26/1991,A,A,07/26/1991,AVD,07/23/2006,2006,AVD,.,.,.,MI,NQ-90-005,.,11/16/1990,.,41.40,40.80,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-127,CAN-AD-122,Venezuela,VEN,Carbon Steel Welded Pipe,11/16/1990,03/28/1991,MI,A,MI,03/28/1991,AVD,06/21/1991,07/26/1991,A,A,07/26/1991,AVD,07/24/2001,2001,AVD,.,.,.,MI,NQ-90-005,.,11/16/1990,.,33.10,33.10,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-128,CAN-AD-128,Taiwan,TWN,Stainless Stee Welded Pipe,12/24/1990,05/08/1991,MI,A,MI,05/08/1991,AVD,08/02/1991,09/05/1991,A,A,09/05/1991,AVD,12/29/2000,2000,AVD,.,.,.,MI,NQ-91-001,.,12/24/1990,.,16.90,18.20,.,excluded all but ASTM A-312 and ASME SA-312 pipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-129,CAN-AD-129,USA,USA,Malt Beverages (Beer),03/06/1991,06/04/1991,05/02/1991,A,A,06/04/1991,AVD,08/30/1991,10/02/1991,A,A,10/02/1991,AVD,12/02/1994,1994,AVD,.,.,.,MI,NQ-91-002,.,03/06/1991,.,30.00,29.80,.,"remanded to the CITT, ruling remained a 11/9/92",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-130,CAN-AD-130,USA,USA,Carpets,08/06/1991,12/19/1991,MI,A,MI,12/19/1991,AVD,03/18/1992,04/21/1992,A,A,04/21/1992,AVD,04/22/2002,2002,AVD,.,.,.,MI,NQ-91-006,.,08/06/1991,.,21.05,11.97,.,"remanded twice to the CITT, remained a 5/25/92, changed only threatening injury 2/11/94",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-131,CAN-AD-131,USA,USA,Toothpicks,08/19/1991,11/15/1991,MI,A,MI,11/15/1991,AVD,02/13/1992,03/13/1992,A,A,03/13/1992,AVD,10/22/1996,1996,AVD,.,.,.,MI,NQ-91-005,.,08/19/1991,.,18.50,16.90,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-132,CAN-AD-132,Austria,AUT,Graphite Electrodes and Connecting Pins,09/20/1991,.,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,MI,.,.,09/20/1991,.,0.00,0.00,12/18/1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-133,CAN-AD-132,France,FRA,Graphite Electrodes and Connecting Pins,09/20/1991,.,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,MI,.,.,09/20/1991,.,0.00,0.00,12/18/1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-134,CAN-AD-132,Spain,ESP,Graphite Electrodes and Connecting Pins,09/20/1991,.,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,MI,.,.,09/20/1991,.,0.00,0.00,12/18/1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-135,CAN-AD-132,Germany,DEU,Graphite Electrodes and Connecting Pins,09/20/1991,.,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,MI,.,.,09/20/1991,.,0.00,0.00,12/18/1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-136,CAN-AD-132,United Kingdom,GBR,Graphite Electrodes and Connecting Pins,09/20/1991,.,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,MI,.,.,09/20/1991,.,0.00,0.00,12/18/1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-137,CAN-AD-137,Sweden,SWE,Aluminum Coil Stock,07/12/1991,10/10/1991,MI,A,MI,10/10/1991,AVD,01/03/1992,02/07/1992,A,A,02/07/1992,AVD,02/06/1997,1997,AVD,.,.,.,MI,NQ-91-004,.,07/12/1991,.,47.00,42.00,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-138,CAN-AD-138,USA,USA,Christmas Trees,11/15/1991,.,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,MI,.,.,11/15/1991,.,0.00,0.00,03/30/1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-139,CAN-AD-139,Japan,JPN,Roller Bearings,12/12/1991,03/11/1992,MI,A,MI,03/11/1992,AVD,06/09/1992,07/09/1992,A,N,.,.,.,.,.,.,.,.,MI,NQ-91-007,.,12/12/1991,.,44.72,0.00,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-140,CAN-AD-140,China,CHN,Bicycles and Frames,05/15/1992,08/13/1992,MI,A,MI,08/13/1992,AVD,11/10/1992,12/11/1992,A,A,12/11/1992,DPU,IF,IF,DPU,.,.,.,MI,NQ-92-002,.,05/15/1992,.,45 (unclear whether this refers to bikes or frames),34 (bicycles no duty found for frames though frames were not excluded but the frames duty was probably equal to the average margin 36),.,excluded the subject bicycles with an f.o.b. Taiwan and China selling price exceeding CAN$325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-141,CAN-AD-140,Taiwan,TWN,Bicycles and Frames,05/15/1992,08/13/1992,MI,A,MI,08/13/1992,AVD,11/10/1992,12/11/1992,A,A,12/11/1992,DPU,IF,IF,DPU,.,.,.,MI,NQ-92-002,.,05/15/1992,.,25 (unclear whether this refers to bikes or frames),13 (bicycles no duty found for frames though frames were not excluded but the frames duty was probably equal to the average margin 15),.,excluded the subject bicycles with an f.o.b. Taiwan and China selling price exceeding CAN$325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-142,CAN-AD-142,USA,USA,Lettuce,06/08/1992,07/31/1992,MI,A,MI,07/31/1992,AVD,10/29/1992,11/30/1992,A,A,11/30/1992,AVD,01/28/1997,1997,AVD,.,.,.,MI,NQ-92-001,.,06/08/1992,.,31.60,31.00,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-143,CAN-AD-143,USA,USA,Wedge Clamps,05/08/1992,.,.,OTH,.,07/31/1992,PU,.,.,.,.,.,PU,MI,MI,PU,.,.,.,MI,.,.,05/08/1992,.,0.00,0.00,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-144,CAN-AD-144,USA,USA,Gypsum Board,06/24/1992,09/22/1992,MI,A,MI,09/22/1992,AVD,12/14/1992,01/20/1993,A,A,01/20/1993,AVD,01/19/1998,1998,AVD,.,.,.,MI,NQ-92-004,.,06/24/1992,.,28.00,27.28,.,remanded 2/15/91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
